Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
41.29.2,FALSE,TRUE,1312,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Rufus Dunham,1815–1882,,"Dunham, Rufus",,1815,1882,1837–60,1837,1860,Pewter,H. 6 in. (15.2 cm),"Gift of Mrs. Frederick S. Fish, 1941",Made in,Westbrook,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1312,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.38,FALSE,TRUE,1313,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Possibly,Michael Edkins,,,"Edkins, Michael",,,,1760–70,1760,1770,Opaque glass with enamel decoration,H. 8 15/16 in. (22.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1313,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"52.77.39a, b",FALSE,TRUE,1314,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Possibly,Michael Edkins,,,"Edkins, Michael",,,,1760–70,1760,1770,Opaque glass with enamel decoration,9 5/16 × 4 11/16 × 4 11/16 in. (23.7 × 11.9 × 11.9 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Bristol,Bristol,Bristol,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1314,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
33.120.202,FALSE,TRUE,1315,American Decorative Arts,Candlestick,Candlestick,American,,,,,Former Attribution,Formerly attributed to,Jacob Hurd,"American, Boston, Massachusetts 1702/3–1758 Boston, Massachusetts",,"Hurd, Jacob",American,1702,1758,ca. 1740–50,1735,1750,Silver,6 1/16 x 3 15/16 in. (15.4 x 10 cm); 9 oz. 6 dwt. (289.7 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1315,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
33.120.203,FALSE,TRUE,1316,American Decorative Arts,Candlestick,Candlestick,American,,,,,Lithographer,Formerly attributed to,Jacob Hurd,"American, Boston, Massachusetts 1702/3–1758 Boston, Massachusetts",,"Hurd, Jacob",American,1702,1758,1740–50,1740,1750,Silver,6 1/8 x 4 in. (15.6 x 10.2 cm): 8 oz. 17 dwt. (274.6 g),"Bequest of Alphonso T. Clearwater, 1933",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1316,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
33.120.204,FALSE,TRUE,1317,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Isaac Hutton,"American, New York 1766–1855 Albany, New York",,"Hutton, Isaac",American,1766,1855,1800–1815,1800,1815,Silver,"Overall: H. 8 1/8 in. (20.6 cm); 10 oz. 5 dwt. (319.3 g)
Candlestick without bobeche: H. 7 3/4 in. (19.7 cm); 8 oz. 13 dwt. (268.3 g)
Foot: 4 3/8 x 4 3/8 in. (11.1 x 11.1 cm)
Bobeche: 1 1/16 x 2 5/8 x 2 5/8 in. (2.7 x 6.7 x 6.7 cm); 1 oz. 13 dwt. (51 g)","Bequest of Alphonso T. Clearwater, 1933",Made in,Albany,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1317,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
33.120.205,FALSE,TRUE,1318,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Isaac Hutton,"American, New York 1766–1855 Albany, New York",,"Hutton, Isaac",American,1766,1855,1800–1815,1800,1815,Silver,"Overall: H. 8 1/8 in. (20.6 cm); 11 oz. 1 dwt. (344.2 g)
Candlestick without bobeche: H. 7 3/4 in. (19.7 cm); 9 oz. 8 dwt. (292.8 g)
Foot: 4 7/16 x 4 3/8 in. (11.3 x 11.1 cm)
Bobeche: 1 1/8 x 2 5/8 x 2 5/8 in. (2.9 x 6.7 x 6.7 cm); 1 oz. 13 dwt. (51.4 g)","Bequest of Alphonso T. Clearwater, 1933",Made in,Albany,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1318,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1981.157.1,FALSE,TRUE,1319,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer,,Robert R. Jarvie,"American, 1865–1941",,"Jarvie, Robert R.",American,1865,1941,ca. 1903,1898,1908,Bronze,H. 13 3/4 in. (34.9 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1981",Made in,Chicago,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1319,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1981.157.2,FALSE,TRUE,1320,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer,,Robert R. Jarvie,"American, 1865–1941",,"Jarvie, Robert R.",American,1865,1941,ca. 1903,1898,1908,Bronze,H. 13 3/4 in. (34.9 cm),"Purchase, Mr. and Mrs. David Lubart Gift, in memory of Katherine J. Lubart, 1944–1975, 1981",Made in,Chicago,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1320,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"1972.3.1a, b",FALSE,TRUE,1321,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Myer Myers,1723–1795,,"Myers, Myer",American,1723,1795,1755–60,1755,1760,Silver,"Overall: 10 3/16 x 5 1/2 in. (25.9 x 14 cm); 20 oz. 14 dwt. (643.2 g)
Without bobeche: 9 3/4 in. (24.8 cm); 18 oz. 15 dwt. (583.7 g)
Bobeche: 1 11/16 x 2 7/8 in. (4.3 x 7.3 cm); 1 oz. 18 dwt. (59.5 g)","Sansbury-Mills Fund, 1972",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1321,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1972.3.2,FALSE,TRUE,1322,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Myer Myers,1723–1795,,"Myers, Myer",American,1723,1795,1755–60,1755,1760,Silver,"Overall: 9 15/16 x 5 1/16 in. (25.2 x 12.9 cm); 19 oz. 4 dwt. (596.6 g)
Without bobeche: 9 11/16 in. (24.6 cm); 17 oz. 4 dwt. (535.7 g)
Bobeche: 1 3/4 x 2 7/8 in. (4.4 x 7.3 cm); 1 oz. 19 dwt. (60.9 g)","Sansbury-Mills Fund, 1972",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1322,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1983.35.1,FALSE,TRUE,1323,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Charles Rohlfs,"American, Brooklyn, New York 1853–1936 Buffalo, New York",,"Rohlfs, Charles",American,1853,1936,1904,1904,1904,"Wood; Oak, copper",14 1/2 x 6 7/8 in. (36.8 x 17.5 cm),"Purchase, Theodore R. Gamble Jr. Gift, in honor of his mother, Mrs. Theodore Robert Gamble, 1983",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1323,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1983.35.2,FALSE,TRUE,1324,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Charles Rohlfs,"American, Brooklyn, New York 1853–1936 Buffalo, New York",,"Rohlfs, Charles",American,1853,1936,1904,1904,1904,"Wood; Oak, copper",14 1/2 x 6 7/8 in. (36.8 x 17.5 cm),"Purchase, Theodore R. Gamble Jr. Gift, in honor of his mother, Mrs. Theodore Robert Gamble, 1983",,,,,,,,,,,,Natural Substances,,http://www.metmuseum.org/art/collection/search/1324,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
62.89.22,FALSE,TRUE,1325,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Sellew and Company,1832–60,,Sellew and Company ,,1832,1860,1832–60,1832,1860,Pewter,H. 8 in. (20.3 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",Made in,Cincinnati,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1325,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
62.89.23,FALSE,TRUE,1326,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Sellew and Company,1832–60,,Sellew and Company ,,1832,1860,1832–60,1832,1860,Pewter,H. 8 in. (20.3 cm),"Gift of Mrs. Stephen S. FitzGerald, 1962",Made in,Cincinnati,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1326,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.130.1,FALSE,TRUE,1327,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Probably,Samuel Siervent,active from 1755,,"Siervent, Samuel",,1755,1760,1762–63,1762,1763,Silver,H. 11 1/4 in. (28.6 cm),"Gift of Mrs. Alice Richards Sorbo and Guy Richards, 1941",Made in,London,,,England,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1327,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.130.2,FALSE,TRUE,1328,American Decorative Arts,Candlestick,Candlestick,British,,,,,Maker,Probably,Samuel Siervent,active from 1755,,"Siervent, Samuel",,1755,1760,1762–63,1762,1763,Silver,H. 11 1/4 in. (28.6 cm),"Gift of Mrs. Alice Richards Sorbo and Guy Richards, 1941",Made in,London,,,England,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1328,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.33.15,FALSE,TRUE,1329,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,William Thomson,1777–1833,,"Thomson, William",,1777,1833,ca. 1825,1822,1825,Silver,"Overall: H. 11 1/16 in. (28.1 cm); 27 oz. 12 dwt. (859.1 g)
Foot: Diam. 6 11/16 in. (17 cm)
Body (without bobeche): H. 10 7/16 in. (26.5 cm); 25 oz. 1 dwt. (779.8 g)
Bobeche: 2 x 2 3/4 in. (5.1 x 7 cm); 2 oz. 11 dwt. (79.3 g)","Gift of Frederic Ashton de Peyster, 1946",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1329,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.33.16,FALSE,TRUE,1330,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,William Thomson,1777–1833,,"Thomson, William",,1777,1833,ca. 1825,1822,1825,Silver,"Overall: 10 15/16 in. (27.8 cm); 27 oz. 12 dwt. (844.3 g)
Foot: Diam. 6 11/16 in. (17 cm)
Body (without bobeche): 10 7/16 in. (26.5 cm); 24 oz. 13 dwt. (766.6 g)
Bobeche: 2 x 2 3/4 in. (5.1 x 7 cm); 2 oz. 10 dwt. (77.7 g)","Gift of Frederic Ashton de Peyster, 1946",Made in,New York,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1330,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1974.214.6,FALSE,TRUE,1331,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,1848      |1902,1933      |1932,ca. 1902–10,1899,1910,"Bronze, glass",H. 17 3/4 in. (45.1 cm); Diam. 8 in. (20.3 cm),"Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,New York,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1331,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1974.214.7,FALSE,TRUE,1332,American Decorative Arts,Candlestick,Candlestick,American,,,,,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Studios,"American, New York 1848–1933 New York|1902–32",,"Tiffany, Louis Comfort|Tiffany Studios ",American,1848      |1902,1933      |1932,ca. 1902,1899,1905,Bronze and glass,H. 17 3/4 in. (45.1 cm); Diam. 8 in. (20.3 cm),"Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,New York,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1332,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
33.120.206,FALSE,FALSE,1333,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,Marked by,B. M.,,,B. M.,,,9999,1800–1900 (?),1800,1900,Silver,"Overall: H. 7 in. (17.8 cm); 9 oz. 2 dwt. (283.5 g)
Base: Diam. 4 9/16 in. (11.6 cm)","Bequest of Alphonso T. Clearwater, 1933",Possibly made in,,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1333,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
33.120.207,FALSE,FALSE,1334,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,Marked by,B. M.,,,B. M.,,,9999,1800–1900,1800,1900,Silver,"Overall: H. 7 in. (17.8 cm); 8 oz. 8 dwt. (261 g)
Base: Diam. 4 5/8 in. (11.7 cm)","Bequest of Alphonso T. Clearwater, 1933",Possibly made in,Newburyport,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1334,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.162.1,FALSE,TRUE,1335,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,United States Pottery Company,1852–58,,United States Pottery Company ,,1852,1852,1849–58,1849,1858,Mottled brown earthenware,H. 7 5/8 in. (19.4 cm),"Gift of Mrs. Russell Sage, 1910",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1335,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
10.162.2,FALSE,TRUE,1336,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,United States Pottery Company,1852–58,,United States Pottery Company ,,1852,1852,1849–58,1849,1858,Mottled brown earthenware,H. 7 5/8 in. (19.4 cm),"Gift of Mrs. Russell Sage, 1910",Made in,Bennington,,,United States,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1336,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
23.91.2,FALSE,FALSE,1338,American Decorative Arts,Candlestick,Candlestick,British (American market),,,,,Maker,,Josiah Wedgwood and Sons,1759–present,,"Wedgwood and Sons, Josiah",,1759,9999,1775–1800,1775,1800,"Earthenware, glass, gilt bronze",H. 12 1/4 in. (31.1 cm),"Rogers Fund, 1923",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/1338,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"1973.152.1a, b",FALSE,TRUE,1339,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Edward Winslow,1669–1753,,"Winslow, Edward",American,1669,1753,ca. 1720,1717,1720,Silver,6 5/16 x 3 7/16 x 3 5/16 in. (16 x 8.7 x 8.4 cm); 7 oz. 15 dwt. (240.9 g),"Friends of the American Wing Fund, 1973",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1339,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"1973.152.2a, b",FALSE,TRUE,1340,American Decorative Arts,Candlestick,Candlestick,American,,,,,Maker,,Edward Winslow,1669–1753,,"Winslow, Edward",American,1669,1753,ca. 1720,1717,1720,Silver,6 5/16 x 3 3/8 x 3 5/16 in. (16 x 8.6 x 8.4 cm); 7 oz. 17 dwt. (243.8 g),"Friends of the American Wing Fund, 1973",Made in,Boston,,,United States,,,,,,,Silver,,http://www.metmuseum.org/art/collection/search/1340,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.321,FALSE,FALSE,1341,American Decorative Arts,Candlestick,Candlestick,American,,,,,,,,,,,,,,1875–1900,1875,1900,Pressed colorless and opalescent glass,H. 6 1/2 in. (16.5 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1341,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.322,FALSE,FALSE,1342,American Decorative Arts,Candlestick,Candlestick,American,,,,,,,,,,,,,,1875–1900,1875,1900,Pressed colorless and opalescent glass,H. 6 1/2 in. (16.5 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1342,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.323,FALSE,FALSE,1343,American Decorative Arts,Candlestick,Candlestick,American,,,,,,,,,,,,,,1875–1900,1875,1900,Pressed colorless and opalescent glass,H. 6 9/16 in. (16.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1343,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.140.324,FALSE,FALSE,1344,American Decorative Arts,Candlestick,Candlestick,American,,,,,,,,,,,,,,1875–1900,1875,1900,Pressed colorless and opalescent glass,H. 6 9/16 in. (16.7 cm),"Gift of Mrs. Emily Winthrop Miles, 1946",Made in,,,,United States,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1344,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.135.65,FALSE,FALSE,1345,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,ca. 1790,1787,1790,Sheffield silver plate,H. 9 3/4 in. (24.8 cm),"Bequest of Adeline R. Brown, 1947",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1345,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.135.66,FALSE,FALSE,1346,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,ca. 1790,1787,1790,Sheffield silver plate,H. 9 3/4 in. (24.8 cm),"Bequest of Adeline R. Brown, 1947",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1346,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.135.67,FALSE,FALSE,1347,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,ca. 1790,1787,1790,Sheffield silver plate,H. 9 3/4 in. (24.8 cm),"Bequest of Adeline R. Brown, 1947",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1347,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.135.68,FALSE,FALSE,1348,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,ca. 1790,1787,1790,Sheffield silver plate,H. 9 3/4 in. (24.8 cm),"Bequest of Adeline R. Brown, 1947",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1348,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.165.68,FALSE,FALSE,1349,American Decorative Arts,Candlestick,Candlestick,,,,,,,,,,,,,,,ca. 1790,1787,1790,Sheffield silver plate,H. 9 3/4 in. (24.8 cm),"Bequest of Adeline R. Brown, 1947",Made in,Sheffield,South Yorkshire,South Yorkshire,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1349,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"52.195.15a, b",FALSE,TRUE,1350,American Decorative Arts,Candlestick,Candlestick,British,,,,,,,,,,,,,,ca. 1775,1772,1778,"Mahogany, blown glass",H. 17 1/2 in. (44.5 cm),"Gift of Mrs. Screven Lorillard, 1952",Made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1350,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"52.195.16a, b",FALSE,TRUE,1351,American Decorative Arts,Candlestick,Candlestick,British,,,,,,,,,,,,,,ca. 1775,1772,1778,"Blown glass, wood",H. 18 3/4 in. (47.6 cm),"Gift of Mrs. Screven Lorillard, 1952",Made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1351,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"52.195.17a, b",FALSE,FALSE,1352,American Decorative Arts,Candlestick,Candlestick,British,,,,,,,,,,,,,,ca. 1775,1772,1778,"Blown glass, wood",H. 18 3/4 in. (47.6 cm),"Gift of Mrs. Screven Lorillard, 1952",Made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1352,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
"52.195.18a, b",FALSE,FALSE,1353,American Decorative Arts,Candlestick,Candlestick,British,,,,,,,,,,,,,,ca. 1775,1772,1778,"Blown glass, wood",H. 18 3/4 in. (47.6 cm),"Gift of Mrs. Screven Lorillard, 1952",Made in,,,,England,,,,,,,Glass,,http://www.metmuseum.org/art/collection/search/1353,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
Inst.67.17.5,FALSE,FALSE,1354,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Matthew Boulton,"British, Birmingham 1728–1809 Birmingham",,"Boulton, Matthew",British,1728,1809,ca. 1800,1797,1800,Sheffield silver plate,H. 11 1/8 in. (28.3 cm); Diam. 5 1/4 in. (13.3 cm),"Gift of John C. Cattus, 1967",Made in,Birmingham,,,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1354,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
Inst.67.17.6,FALSE,TRUE,1355,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Matthew Boulton,"British, Birmingham 1728–1809 Birmingham",,"Boulton, Matthew",British,1728,1809,ca. 1800,1797,1800,Sheffield silver plate,H. 11 1/4 in. (28.6 cm); Diam. 5 1/4 in. (13.3 cm),"Gift of John C. Cattus, 1967",Made in,Birmingham,,,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1355,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
Inst.67.17.7,FALSE,FALSE,1356,American Decorative Arts,Candlestick,Candlestick,,,,,,Maker,,Matthew Boulton,"British, Birmingham 1728–1809 Birmingham",,"Boulton, Matthew",British,1728,1809,ca. 1800,1797,1800,Sheffield silver plate,H. 11 1/8 in. (28.36 cm); Diam. 5 1/4 in. (13.3 cm),"Gift of John C. Cattus, 1967",Made in,Birmingham,,,England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/1356,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
